country,lrscale,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,imtcjob,rlgueim,gndr,agea,ipeqopt,ipfrule,ipudrst,ipmodst,ipbhprp,impenv,imptrad,edu
DE,5,4,4,4,3,2,3,3,4,2,55,6,1,6,6,5,5,4,1
DE,7,4,4,4,4,2,4,4,3,1,54,6,3,5,5,2,4,4,0
DE,3,3,3,3,7,2,9,2,0,2,59,6,6,6,6,2,5,5,0
DE,5,3,3,3,3,1,1,1,2,2,21,5,5,4,6,6,4,1,0
DE,2,3,3,3,4,4,5,3,4,2,47,6,4,5,3,4,5,4,0
DE,5,3,3,2,10,10,10,5,8,1,64,6,5,5,6,5,6,6,0
DE,5,2,2,2,10,5,10,6,5,2,55,6,2,4,4,5,5,4,0
DE,5,4,4,4,0,0,1,3,0,1,42,6,1,6,4,4,6,1,1
DE,8,3,3,3,5,2,2,5,5,2,71,5,5,5,5,5,6,6,0
DE,3,3,2,3,5,5,5,5,4,1,44,5,3,5,6,6,6,5,0
DE,4,3,3,3,4,5,5,2,5,1,57,6,2,5,4,4,5,5,0
DE,5,3,3,3,5,3,5,4,7,1,47,6,5,5,5,5,6,5,0
DE,5,3,3,2,5,5,7,5,5,1,42,5,3,4,5,4,4,6,0
DE,2,4,3,3,3,3,3,3,2,1,60,5,3,5,5,4,4,2,0
DE,5,3,3,2,3,2,2,5,2,1,36,2,2,5,5,4,6,5,0
DE,4,3,2,2,5,5,6,6,6,1,28,5,4,5,5,5,5,5,0
DE,3,4,3,2,7,4,6,6,5,2,25,5,3,5,5,4,5,3,0
DE,3,3,3,3,5,3,7,5,7,1,41,5,4,6,6,5,5,6,1
DE,1,3,3,1,3,1,5,4,3,2,50,6,4,5,5,4,4,4,0
DE,3,4,3,3,0,0,2,2,2,2,43,5,2,5,4,2,5,2,0
DE,3,3,2,2,5,7,4,5,5,2,28,3,5,3,5,4,3,1,0
DE,5,3,3,2,6,5,5,5,5,2,73,5,3,5,4,2,5,3,0
DE,3,3,3,3,3,2,5,5,5,1,71,5,5,5,5,5,5,5,0
DE,4,3,3,3,5,3,4,5,4,1,34,5,3,4,6,4,5,5,1
DE,5,3,3,3,2,1,1,9,1,1,43,6,3,5,4,5,5,2,1
DE,5,4,4,1,3,2,4,3,5,2,54,6,6,6,5,6,6,3,0
DE,0,3,3,3,5,5,8,4,0,2,83,4,6,4,3,6,5,6,0
DE,9,2,2,1,8,10,10,5,5,2,78,4,2,4,5,5,4,4,0
DE,7,3,3,3,3,4,6,3,5,2,35,4,2,5,2,2,5,2,0
DE,3,4,4,4,0,0,0,5,0,2,29,6,2,6,5,5,6,4,1
DE,5,3,3,2,4,3,4,3,5,2,62,5,2,5,5,5,3,5,0
DE,3,3,3,3,3,2,3,4,3,2,19,6,1,5,3,2,3,1,0
DE,5,3,3,3,3,3,4,3,3,2,23,6,2,4,6,5,6,3,0
DE,5,3,3,2,6,5,5,6,5,1,44,3,3,4,3,3,4,4,0
DE,5,2,2,2,6,10,10,5,5,2,53,5,2,5,5,2,5,5,0
DE,3,4,4,4,1,0,0,2,5,1,55,5,4,5,6,5,5,1,0
DE,5,3,3,3,5,5,5,5,5,1,76,5,6,5,4,6,6,5,0
DE,4,4,3,3,2,1,5,3,2,2,38,6,3,6,4,4,6,3,0
DE,6,3,3,3,5,3,3,5,2,1,50,6,2,5,2,2,5,3,1
DE,6,2,2,2,5,5,6,7,4,1,40,5,4,6,5,6,4,5,1
DE,4,3,3,3,6,2,3,6,5,2,43,5,2,5,3,2,5,4,0
DE,0,4,4,4,3,2,2,5,5,1,75,6,5,6,5,2,6,6,0
DE,3,4,4,4,4,1,5,6,4,2,52,6,2,5,2,5,6,3,1
DE,5,4,4,4,1,1,5,2,5,2,48,6,4,6,5,3,5,4,0
DE,1,4,4,3,0,3,2,2,5,1,81,5,1,5,5,4,5,4,1
DE,3,3,3,2,8,2,7,6,7,2,50,4,2,5,6,2,6,4,0
DE,5,3,3,3,4,3,4,5,7,2,68,5,3,5,5,5,4,2,0
DE,3,4,3,3,2,2,4,3,5,1,75,5,3,5,4,4,5,5,1
DE,5,3,2,3,3,5,5,4,7,1,69,5,5,5,5,5,4,4,1
DE,4,4,4,4,2,3,3,4,5,1,49,6,4,5,4,3,5,4,1
DE,3,4,4,4,2,2,3,3,2,1,47,6,2,4,3,3,5,2,1
DE,3,4,4,4,2,0,0,5,0,2,68,6,2,5,6,5,6,5,0
DE,8,3,2,2,6,6,7,5,5,2,73,6,5,5,3,5,6,5,0
DE,5,4,3,3,5,5,5,5,5,1,55,4,3,5,4,6,5,4,0
DE,3,3,3,3,5,2,5,5,3,2,58,6,1,6,6,2,6,6,1
DE,8,3,2,2,8,8,7,8,7,1,80,4,5,6,6,5,6,5,0
DE,5,3,2,1,8,5,6,6,5,2,64,5,5,5,6,5,6,2,0
DE,7,4,4,4,2,2,4,4,2,1,55,5,5,6,3,5,4,6,1
DE,5,3,3,2,5,8,5,5,5,2,29,4,2,4,6,5,4,3,0
DE,5,4,4,4,2,2,1,3,3,2,15,6,2,6,5,4,6,5,0
DE,5,2,2,2,5,5,7,5,4,2,46,5,5,5,4,6,5,5,1
DE,3,4,4,4,3,4,5,5,5,1,19,6,2,6,3,2,5,2,0
DE,5,3,3,3,4,5,5,5,4,2,28,3,4,5,4,2,5,2,1
DE,5,3,3,3,0,3,5,2,5,2,17,5,4,5,3,5,3,3,0
DE,6,4,3,3,2,6,2,5,7,1,75,5,4,5,5,6,6,4,0
DE,3,4,4,4,3,0,0,5,0,1,50,6,2,6,6,4,6,1,1
DE,5,4,3,3,0,1,0,2,2,1,52,5,2,6,6,3,6,5,1
DE,5,4,3,3,6,4,5,4,3,2,30,6,4,5,4,3,5,3,0
DE,5,4,2,1,5,5,8,5,10,2,64,5,5,5,5,5,5,6,0
DE,3,4,3,2,4,5,3,1,5,1,70,5,5,5,6,5,5,2,0
DE,5,4,2,3,4,5,5,7,6,2,51,5,3,5,6,5,3,2,0
DE,6,4,3,2,2,7,5,4,5,1,28,6,5,6,5,6,5,6,0
DE,6,3,3,2,2,2,1,2,2,2,40,2,4,6,6,5,5,6,1
DE,7,4,4,3,2,2,5,2,3,1,79,5,5,6,5,3,6,6,0
DE,7,3,3,2,4,3,5,5,5,2,64,6,1,6,5,5,6,4,0
DE,3,4,3,3,4,2,2,3,5,1,54,4,2,5,4,3,5,3,1
DE,5,4,3,3,5,1,4,5,5,2,31,5,2,4,5,2,6,6,0
DE,2,3,3,3,7,3,6,8,5,2,63,4,6,6,4,6,6,5,0
DE,3,3,3,2,2,1,3,2,3,1,58,4,6,5,4,5,2,1,0
DE,5,3,3,3,1,9,3,0,5,1,36,6,4,5,6,4,6,5,0
DE,5,2,2,2,9,4,9,5,5,2,78,6,6,5,6,5,3,6,0
DE,5,3,3,2,5,4,5,5,5,2,66,6,5,5,5,4,5,4,0
DE,3,3,3,3,2,3,5,6,3,1,73,5,5,5,5,5,5,5,0
DE,5,2,2,2,8,8,8,5,10,2,59,6,5,5,5,5,5,2,0
DE,3,4,3,3,2,3,5,3,5,2,64,6,3,6,3,1,6,1,0
DE,5,3,3,3,2,1,5,5,1,1,20,6,5,6,5,5,6,4,0
DE,4,3,2,2,4,5,5,5,6,2,31,5,4,5,3,5,4,4,1
DE,5,3,3,3,5,5,5,5,5,2,49,5,5,5,4,5,5,5,0
DE,6,3,3,4,2,2,5,5,6,2,38,6,6,6,5,5,6,5,0
DE,5,3,2,1,8,7,6,6,5,1,49,2,2,5,5,5,4,4,0
DE,3,3,3,3,4,5,7,5,7,2,48,6,2,6,5,3,5,2,1
DE,2,3,3,3,9,8,9,10,8,2,39,4,2,5,5,3,6,2,0
DE,2,4,4,4,1,2,1,2,5,1,44,6,2,5,2,3,6,5,1
DE,7,3,3,2,3,3,7,6,7,1,69,5,5,5,5,5,5,5,0
DE,5,4,2,2,8,8,9,8,7,2,38,5,4,1,4,2,5,2,1
DE,6,4,1,1,7,6,7,10,5,2,63,5,5,5,4,5,6,5,0
DE,5,2,2,2,6,5,5,5,5,2,16,5,3,5,2,3,5,1,0
DE,6,4,3,3,2,4,4,2,4,2,74,6,1,6,6,5,5,4,0
DE,7,3,3,2,0,0,2,0,0,1,68,6,6,6,4,6,6,6,1
DE,6,3,2,2,3,6,7,5,5,1,28,3,4,6,1,4,6,4,0
DE,3,4,4,4,2,2,2,3,6,1,34,6,2,4,6,5,6,3,1
DE,3,4,4,3,3,2,4,5,5,1,49,6,4,6,6,5,3,5,1
DE,5,4,1,1,1,2,4,3,5,1,70,5,3,5,5,6,4,1,0
DE,7,3,3,4,5,5,5,4,3,2,71,6,6,6,6,6,6,4,0
DE,4,3,3,3,4,3,5,4,5,2,24,4,3,6,2,3,4,3,0
DE,5,3,2,3,8,7,7,4,6,2,83,5,3,5,5,4,6,3,0
DE,5,3,3,2,5,6,5,3,6,1,16,6,4,4,5,4,5,5,0
DE,5,3,2,2,5,8,5,6,8,2,32,4,3,4,4,4,5,6,1
DE,5,3,2,2,3,3,5,4,7,1,55,5,3,4,5,3,5,5,0
DE,3,4,4,4,5,2,5,5,5,1,31,6,1,5,4,2,5,1,1
DE,5,3,3,3,2,2,3,4,5,2,56,5,3,6,4,5,5,3,0
DE,5,4,3,3,2,2,5,5,2,2,61,6,4,5,4,5,5,6,0
DE,3,4,4,4,3,2,3,5,4,2,75,3,3,4,6,6,4,4,0
DE,4,3,3,3,4,3,5,4,2,2,27,6,2,5,4,3,5,2,0
DE,5,3,2,2,10,5,4,0,4,2,37,6,4,6,2,6,5,4,0
DE,4,4,3,3,4,3,5,4,3,2,74,5,2,6,5,5,6,5,0
DE,5,3,3,2,7,3,5,3,5,2,82,5,5,5,5,6,5,5,0
DE,5,4,4,4,3,1,1,3,6,2,25,6,2,6,1,4,6,3,0
DE,8,4,4,3,2,2,4,3,2,1,73,5,5,5,5,5,6,5,0
DE,5,4,3,3,2,3,7,2,5,1,32,5,3,5,5,6,5,5,0
DE,6,3,3,3,3,4,3,3,4,1,38,4,5,5,3,4,5,4,0
DE,3,4,3,3,5,5,5,5,9,1,59,4,4,5,5,4,5,4,1
DE,7,4,4,4,2,7,5,4,5,2,52,6,6,5,2,5,6,5,1
DE,5,4,3,2,3,4,5,5,5,1,60,6,5,5,4,5,6,6,1
DE,8,3,3,3,5,2,5,5,4,1,75,5,5,5,5,5,5,5,1
DE,6,3,3,4,3,3,3,3,4,1,70,3,5,5,5,6,5,5,0
DE,4,3,3,2,2,3,2,0,5,1,55,5,2,5,2,3,3,3,1
DE,0,4,4,3,0,0,0,0,4,1,66,6,1,6,5,2,5,1,1
DE,3,4,4,4,3,1,1,4,3,2,62,6,2,6,5,1,6,3,1
DE,3,4,4,4,1,1,1,2,2,2,57,6,2,5,4,3,6,3,1
DE,9,4,2,1,9,9,8,8,8,1,68,2,4,3,2,5,5,6,0
DE,5,4,3,3,3,7,7,5,5,1,22,6,2,5,2,5,5,5,0
DE,6,3,3,2,5,5,5,3,5,1,47,5,2,5,5,3,5,4,0
DE,5,4,3,3,5,4,4,1,2,1,65,5,2,5,5,4,5,5,0
DE,5,3,3,2,5,8,8,2,6,2,74,4,4,5,5,5,5,5,0
DE,4,4,4,4,2,1,2,2,3,2,46,5,4,5,4,4,5,2,1
DE,4,3,3,3,3,2,3,5,5,2,40,5,3,6,3,3,3,2,0
DE,5,2,2,2,9,6,3,9,3,1,47,6,5,5,4,4,4,3,0
DE,8,4,3,2,3,5,5,5,3,1,17,4,5,4,5,2,4,3,0
DE,5,3,2,2,7,8,8,5,7,1,28,4,4,4,5,5,4,5,1
DE,5,4,3,3,5,3,5,3,5,2,70,5,3,5,5,4,6,5,0
DE,5,3,3,4,5,2,2,5,5,1,25,5,2,5,5,4,5,5,0
DE,9,4,4,4,1,2,4,1,1,2,51,6,5,6,6,5,6,3,0
DE,5,4,3,2,5,3,5,3,3,2,66,6,4,6,5,4,5,4,0
DE,5,3,3,3,6,6,5,5,5,1,27,6,4,6,3,2,5,4,0
DE,2,4,4,4,2,1,1,2,1,2,54,5,2,5,3,3,6,2,1
DE,5,2,2,2,8,9,9,5,5,1,45,2,3,4,6,2,5,4,0
DE,2,3,3,3,9,4,8,4,5,2,70,6,4,5,6,5,6,5,0
DE,0,4,4,4,1,2,3,6,7,1,63,6,3,6,5,2,5,2,0
DE,4,3,3,3,5,4,3,5,4,2,17,5,4,6,5,5,4,3,0
DE,8,3,2,2,2,3,6,3,3,1,32,5,5,5,5,4,5,4,0
DE,4,3,2,2,6,6,5,7,5,1,76,5,6,5,6,6,5,5,0
DE,4,4,2,2,8,8,9,1,7,2,56,6,3,4,5,5,6,5,0
DE,5,4,3,2,2,1,5,4,5,1,64,5,4,6,6,6,5,4,1
DE,5,3,3,4,4,3,3,3,4,2,31,5,4,4,3,2,6,4,1
DE,5,2,2,2,7,7,7,5,7,1,22,6,4,3,1,3,5,1,0
DE,5,4,3,3,6,3,7,6,5,1,50,5,5,5,3,5,5,5,0
DE,5,3,2,2,8,8,8,9,2,2,78,2,3,3,3,4,5,6,0
DE,6,3,2,2,4,7,6,5,6,1,18,5,3,5,5,4,4,3,0
DE,3,2,2,2,8,8,9,7,7,2,28,3,4,4,2,2,4,2,0
DE,5,3,3,2,5,0,5,5,5,2,33,6,4,6,5,6,5,5,1
DE,7,3,2,2,5,6,5,2,7,2,41,5,3,5,3,3,4,4,1
DE,4,3,3,3,3,2,5,5,5,2,24,6,2,6,3,2,6,1,0
DE,3,3,3,3,4,1,4,5,3,1,64,5,3,4,5,4,4,1,0
DE,5,3,3,3,5,4,4,4,5,2,69,6,6,6,6,6,6,6,0
DE,0,4,4,4,5,3,2,5,2,1,63,6,2,6,5,2,6,4,1
DE,5,3,3,2,5,2,5,5,8,1,31,5,2,4,5,2,5,5,0
DE,6,3,3,3,5,2,4,3,2,2,52,5,5,5,5,6,5,5,0
DE,5,2,2,2,6,10,10,8,0,1,56,2,2,5,2,3,5,2,0
DE,2,3,2,2,7,4,7,4,8,1,75,5,5,5,5,5,5,5,0
DE,3,3,3,3,2,0,2,2,4,2,26,4,4,6,2,4,2,4,1
DE,5,3,3,3,5,5,4,3,5,2,31,5,5,6,4,5,5,4,0
DE,7,3,2,2,4,2,4,4,5,2,60,5,4,6,5,5,6,4,0
DE,3,3,3,3,5,4,4,5,5,1,55,6,3,5,5,6,4,4,0
DE,0,4,4,4,3,2,2,3,3,1,69,6,5,6,6,6,5,6,0
DE,3,4,4,4,5,5,5,5,4,2,51,5,4,6,6,4,6,5,0
DE,3,3,3,2,6,3,4,5,6,1,25,5,4,5,5,2,5,3,0
DE,3,3,3,3,6,5,4,7,4,2,54,4,3,4,4,3,3,4,0
DE,4,4,4,4,5,3,5,4,5,2,22,6,5,5,2,4,5,4,0
DE,5,4,4,4,0,0,1,1,0,2,44,6,4,6,6,4,5,4,0
DE,4,4,4,4,2,1,1,3,1,1,73,6,2,5,5,3,5,2,0
DE,4,3,3,2,2,5,4,10,4,2,80,5,4,5,5,6,6,5,1
DE,4,4,3,4,2,0,1,2,1,2,32,5,2,5,5,2,6,2,0
DE,5,4,4,3,5,2,5,5,3,2,50,5,4,3,4,3,4,2,1
DE,5,3,3,3,6,6,6,5,5,2,47,6,6,6,6,5,3,1,0
DE,3,4,3,3,3,2,3,5,7,1,61,5,2,2,4,2,5,2,0
DE,3,4,4,4,5,3,4,5,3,1,22,6,3,5,4,5,6,3,0
DE,5,4,2,4,1,9,5,2,10,1,56,2,1,6,2,5,4,5,1
DE,3,4,3,3,5,5,8,6,6,1,73,6,1,5,5,5,5,2,0
DE,5,3,3,3,5,5,5,3,4,1,33,4,4,5,5,4,5,4,0
DE,5,2,2,2,5,1,1,3,2,1,44,4,1,6,6,1,5,4,0
DE,4,4,3,3,5,4,5,4,5,2,80,3,4,5,4,5,5,3,0
DE,5,4,3,3,7,3,3,5,5,1,32,5,3,6,2,1,6,4,0
DE,6,4,2,1,2,3,3,2,5,1,30,6,3,4,3,3,4,3,1
DE,7,4,3,3,4,4,5,3,4,1,44,5,3,4,4,5,5,5,0
DE,3,4,4,4,4,3,3,4,5,1,57,6,2,5,5,4,5,3,0
DE,5,3,3,2,5,2,5,3,2,2,47,5,4,6,5,3,6,3,0
DE,4,4,4,3,3,2,2,5,5,1,37,4,3,4,5,4,5,4,0
DE,5,3,3,3,4,4,7,5,5,1,24,4,2,5,5,2,4,3,0
DE,5,4,3,3,5,6,6,5,7,2,17,5,2,5,6,3,4,5,0
DE,4,4,3,4,5,2,5,5,5,1,47,5,2,5,4,4,5,1,1
DE,3,3,2,2,7,5,8,7,5,1,65,5,5,4,2,6,4,1,0
DE,5,3,3,3,5,5,4,4,6,1,22,5,2,4,5,5,5,3,0
DE,5,4,4,4,3,0,2,2,3,1,52,5,2,5,4,4,5,2,0
DE,3,3,3,3,4,6,7,5,8,2,67,5,2,4,4,3,5,2,1
DE,7,4,3,4,3,2,2,5,5,1,79,6,4,5,6,4,6,5,0
DE,3,3,3,3,5,5,9,4,7,1,36,6,5,6,3,6,5,6,1
DE,2,4,4,4,0,1,1,3,5,1,34,5,2,5,5,4,6,4,1
DE,4,4,3,2,2,5,4,3,3,1,62,4,2,5,4,6,6,4,0
DE,0,4,4,4,0,0,0,0,1,1,28,6,1,6,2,4,6,1,0
DE,5,4,3,3,4,4,4,5,5,2,34,4,2,5,5,3,3,3,0
DE,5,4,4,4,2,0,2,2,5,2,28,5,3,3,5,4,3,4,0
DE,6,4,4,4,3,2,2,5,4,2,56,5,3,5,5,3,5,4,0
DE,5,4,3,3,3,5,5,5,5,1,51,6,5,6,6,4,6,6,0
DE,0,3,3,3,3,5,6,4,7,2,45,6,5,5,6,6,5,6,0
DE,4,3,4,4,2,2,2,6,3,1,59,5,1,6,4,2,5,2,0
DE,5,3,3,3,5,5,5,5,5,2,82,6,6,6,5,6,5,5,0
DE,2,4,2,2,3,2,3,5,5,1,60,6,5,5,5,5,5,5,1
DE,0,3,3,3,7,7,7,5,7,2,36,6,2,6,5,5,5,4,0
DE,5,3,3,3,4,0,5,5,2,1,50,6,3,4,2,5,6,2,0
DE,9,3,3,1,8,7,7,7,7,2,64,6,6,6,6,3,5,6,0
DE,3,3,3,2,4,5,5,3,2,2,66,6,5,6,5,4,6,3,1
DE,5,4,4,3,5,2,2,3,4,2,22,6,3,6,6,5,5,5,0
DE,0,4,2,2,3,3,7,5,7,2,72,5,5,5,5,6,6,5,0
DE,2,3,1,1,3,5,4,4,8,2,81,5,5,4,2,6,5,5,1
DE,4,2,2,1,10,5,10,10,5,2,70,4,5,5,5,5,5,5,0
DE,4,3,3,3,2,4,5,3,5,1,50,5,3,5,3,4,5,5,0
DE,3,3,3,3,5,2,3,2,3,1,48,6,3,5,5,5,6,4,1
DE,6,3,3,3,3,3,4,2,4,1,54,4,2,4,4,2,6,5,0
DE,5,4,1,4,2,0,1,3,1,2,57,6,2,2,5,3,6,4,0
DE,3,3,3,3,4,3,4,5,3,2,49,5,3,6,5,5,5,5,0
DE,4,3,3,3,2,1,1,2,2,2,16,6,1,6,4,2,6,2,0
DE,5,3,3,3,4,5,5,4,5,2,50,6,2,5,4,5,5,5,0
DE,5,1,1,1,5,5,8,8,8,1,74,6,5,6,1,6,5,6,0
DE,7,3,3,2,2,3,5,3,3,1,35,5,5,5,5,3,5,6,0
DE,4,4,4,4,2,2,3,1,2,1,46,6,5,6,6,4,6,4,1
DE,6,4,3,3,3,0,2,5,5,2,33,5,3,4,5,5,5,5,1
DE,6,3,3,3,5,4,4,5,8,1,74,4,2,5,4,4,6,5,1
DE,5,4,4,4,1,0,3,4,3,1,47,6,3,6,4,3,4,2,1
DE,6,2,2,1,7,7,6,6,6,1,33,5,4,5,5,4,5,4,0
DE,3,4,3,3,5,5,5,5,4,1,54,5,1,5,5,3,5,5,0
DE,4,4,4,4,4,0,0,3,2,1,41,5,1,5,5,4,5,4,1
DE,8,3,2,2,1,3,5,5,5,1,43,4,4,4,4,4,5,4,0
DE,8,3,3,4,5,4,3,5,3,2,42,6,6,5,6,6,6,3,0
DE,4,4,4,3,2,2,4,5,5,1,53,6,4,6,5,5,6,3,1
DE,4,3,2,1,6,4,6,5,9,2,35,6,3,6,4,4,5,4,0
DE,3,3,3,3,5,2,4,5,3,2,43,5,2,6,6,2,5,3,1
DE,5,3,3,3,7,7,8,6,7,2,69,5,4,6,5,4,4,5,0
DE,4,3,2,2,3,5,4,5,7,1,47,5,4,4,5,4,5,1,0
DE,4,3,2,2,5,3,6,5,7,1,50,5,5,5,5,5,6,5,1
DE,2,3,3,3,0,0,5,6,3,2,75,5,4,5,6,5,5,5,0
DE,1,3,3,3,5,4,5,5,6,2,58,5,4,5,3,2,5,5,0
DE,5,4,4,3,2,2,5,1,5,1,62,5,2,5,4,3,5,5,1
DE,3,4,3,3,5,2,5,5,5,1,69,5,2,5,5,6,6,4,0
DE,5,3,2,3,6,8,8,5,5,1,85,5,4,5,5,6,5,5,0
DE,5,3,2,2,7,5,8,6,4,1,58,5,5,5,5,5,5,6,0
DE,4,4,3,3,1,3,2,3,2,1,67,5,5,5,5,5,4,5,1
DE,4,3,3,4,10,3,3,6,2,1,16,6,2,6,6,4,5,4,0
DE,5,3,3,3,4,4,4,5,7,2,30,6,5,5,5,4,4,4,0
DE,5,4,4,4,1,1,2,5,5,1,47,6,3,5,6,5,3,2,1
DE,1,4,3,3,4,0,2,5,5,1,43,5,3,6,5,3,5,3,1
DE,6,3,1,1,7,9,9,8,8,1,62,5,3,4,4,3,4,3,0
DE,3,4,3,3,5,2,4,6,2,1,19,4,4,5,4,2,5,5,0
DE,10,3,1,1,4,10,2,10,5,1,49,3,4,4,4,5,6,1,0
DE,2,3,3,3,3,2,3,4,1,1,65,2,5,2,5,5,5,3,0
DE,4,4,2,2,9,5,9,10,5,2,47,5,1,5,4,5,4,2,0
DE,6,4,3,2,2,2,3,3,6,1,69,4,2,3,3,4,5,3,1
DE,5,3,2,2,5,4,4,3,6,2,52,6,4,5,4,4,6,4,0
DE,4,4,3,3,3,4,5,5,8,1,49,3,2,5,2,5,4,5,1
DE,4,4,4,4,3,1,5,5,2,2,51,5,2,4,4,3,6,3,0
DE,7,3,2,2,0,5,6,3,5,2,88,5,6,5,6,6,5,6,0
DE,4,3,3,3,5,3,5,3,5,1,16,5,2,6,2,2,6,2,0
DE,1,4,3,3,4,2,2,5,5,1,77,6,5,6,6,6,6,2,0
DE,3,2,1,2,6,10,6,7,3,1,75,4,4,4,1,2,5,5,0
DE,5,3,3,3,5,5,5,5,8,2,19,4,3,4,5,3,6,3,0
DE,5,3,3,3,2,2,2,2,6,1,70,6,5,6,2,4,6,2,0
DE,6,3,3,2,2,3,5,5,6,1,58,6,5,6,4,2,4,5,0
DE,6,1,2,4,5,5,5,4,7,1,80,1,6,6,5,5,6,6,0
DE,7,4,3,3,5,5,6,5,5,1,77,6,5,5,6,5,6,5,0
DE,1,3,3,2,3,3,1,2,2,2,48,5,3,5,5,6,6,4,1
DE,5,3,3,3,5,5,8,5,5,1,61,5,2,6,3,5,4,5,1
DE,6,4,3,2,3,3,3,3,3,1,53,5,4,5,5,2,5,4,0
DE,5,4,4,4,3,4,5,7,6,2,17,5,2,3,6,3,4,3,0
DE,5,3,2,2,6,4,6,6,6,2,48,5,4,4,5,4,6,4,0
DE,3,4,4,4,2,1,2,5,2,1,52,6,5,5,4,5,6,4,0
DE,5,3,2,3,7,6,6,5,5,2,22,5,5,4,4,4,5,4,0
DE,4,4,4,3,3,3,4,3,4,2,39,6,3,5,4,5,6,6,1
DE,4,3,3,3,5,3,7,5,6,1,34,5,4,5,4,4,5,3,1
DE,4,3,3,3,5,0,3,8,3,1,71,2,1,5,3,2,4,1,1
DE,6,4,4,4,4,4,5,3,4,1,68,6,2,5,5,2,4,2,1
DE,9,4,1,1,6,5,7,5,0,2,82,6,5,6,6,6,6,6,1
DE,6,3,2,1,4,7,8,5,7,1,53,5,5,5,4,5,5,5,0
DE,5,4,3,2,5,3,5,5,5,2,65,4,6,6,6,5,4,5,0
DE,4,3,3,3,5,2,5,3,5,2,69,5,3,6,5,4,5,4,0
DE,6,4,3,2,3,4,4,5,4,2,64,2,4,5,5,5,4,4,0
DE,3,3,2,1,3,3,4,4,4,1,60,5,5,5,6,6,6,4,0
DE,7,3,2,1,9,8,10,9,9,1,49,5,2,5,4,4,5,5,0
DE,6,3,3,3,5,6,6,5,5,2,33,4,1,6,5,2,5,1,1
DE,8,4,3,3,2,1,3,3,2,2,64,5,5,5,5,5,5,6,0
DE,6,4,3,3,5,0,5,5,5,1,69,6,5,5,5,5,6,5,0
DE,4,4,4,3,2,1,2,4,3,2,17,6,4,6,4,4,6,3,0
DE,4,4,3,2,4,3,3,2,2,1,19,5,2,3,5,4,4,4,0
DE,3,3,3,3,4,2,4,5,5,1,46,5,5,5,5,3,5,3,0
DE,5,4,4,4,3,4,4,5,6,1,57,6,3,5,4,4,5,4,0
DE,0,3,2,2,4,3,4,3,4,1,45,5,5,4,6,5,5,4,0
DE,5,3,3,3,4,3,3,1,4,2,51,6,4,5,4,4,6,4,0
DE,8,3,2,2,3,3,5,5,7,1,68,5,5,5,6,4,4,2,0
DE,5,4,4,4,5,3,4,5,5,2,39,5,4,5,6,4,5,3,0
DE,2,3,3,3,5,4,3,4,4,2,62,6,5,3,6,6,6,4,0
DE,5,3,3,4,2,4,2,4,8,1,73,6,4,5,5,3,5,5,0
DE,7,3,2,2,3,3,3,5,5,2,20,6,5,5,3,6,4,3,0
DE,7,3,3,3,4,3,5,5,3,2,35,5,5,5,5,5,6,1,0
DE,3,4,4,4,2,2,2,3,3,2,36,6,2,6,4,5,6,3,1
DE,3,3,3,3,2,3,2,5,4,1,38,5,5,5,2,5,5,4,0
DE,3,3,3,3,4,3,5,6,5,1,54,6,4,5,5,4,6,1,0
DE,3,3,3,3,3,2,3,4,5,1,77,1,4,5,5,4,6,4,1
DE,7,4,3,3,4,4,4,4,6,1,73,5,2,5,3,4,6,4,0
DE,0,4,4,4,2,0,2,0,10,1,44,5,4,5,4,6,6,4,0
DE,5,4,4,4,5,2,2,5,2,2,74,6,2,6,4,6,6,6,0
DE,8,3,3,2,8,7,2,5,3,1,66,5,4,5,5,2,5,5,0
DE,5,3,3,3,6,2,3,3,5,1,39,3,4,5,5,4,5,5,0
DE,8,3,2,3,5,3,5,3,5,2,76,6,2,5,6,6,6,4,0
DE,5,4,2,2,5,5,6,7,5,2,69,5,5,6,6,5,6,5,0
DE,5,3,3,3,4,7,5,5,5,1,63,5,5,5,5,5,5,4,0
DE,1,3,2,3,7,7,5,4,5,1,23,4,2,4,5,3,3,2,0
DE,5,3,2,2,0,3,5,5,5,1,65,4,4,5,4,3,5,4,0
DE,2,4,3,2,3,3,5,3,7,1,78,6,2,5,5,6,6,4,0
DE,3,3,3,3,3,3,4,3,2,2,21,5,2,5,6,2,5,1,0
DE,3,4,4,3,3,2,5,3,5,2,59,6,5,5,3,2,5,2,1
DE,3,4,4,4,5,2,5,5,5,2,33,5,2,3,3,2,3,4,1
DE,3,3,3,2,5,2,2,5,5,2,48,6,2,5,5,3,5,4,0
DE,2,4,3,3,5,3,5,5,3,2,33,6,5,5,6,3,4,5,0
DE,3,3,3,3,5,1,2,5,3,2,17,6,1,6,2,4,3,3,0
DE,5,3,3,3,5,4,4,5,4,2,36,4,2,5,5,3,5,5,0
DE,6,2,2,1,6,9,8,6,5,1,19,5,2,4,5,5,6,3,0
DE,0,3,3,3,3,4,5,5,5,2,46,6,2,5,5,2,5,5,0
DE,4,3,2,2,3,5,6,6,5,2,84,5,5,4,6,5,6,5,0
DE,5,3,3,2,3,4,4,3,5,2,58,4,2,5,4,4,4,4,0
